dyad.complete	dyad.id	single.id	child.adult	sex	box	rando.order	irrelevant.action	trial	action	aoi	stimulus.name	aoi.time	time.demo	time.fixations.screen	behavior
1	12	12.parent	parent	female	3	A	PI	2	SM	hand+barrier+tool	3	7	408	24	0
1	12	12.parent	parent	female	3	A	PI	2	SM	hand+box+barrier+tool	3	7	408	24	0
1	12	12.parent	parent	female	3	A	PI	3	PI	face	3	0	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	PI	hands	3	0	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	PI	marble	3	15	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	PI	box	3	62	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	PI	tool	3	0	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	PI	box+barrier	3	62	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	PI	hands+tool	3	0	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	PI	hand+barrier+tool	3	0	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	PI	hand+box+barrier+tool	3	62	748	62	0
1	12	12.parent	parent	female	3	A	PI	3	R	face	3	0	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	R	hands	3	10	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	R	marble	3	0	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	R	box	3	77	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	R	tool	3	16	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	R	box+barrier	3	77	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	R	hands+tool	3	26	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	R	hand+barrier+tool	3	26	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	R	hand+box+barrier+tool	3	77	748	78	0
1	12	12.parent	parent	female	3	A	PI	3	SM	face	3	0	410	18	0
1	12	12.parent	parent	female	3	A	PI	3	SM	hands	3	7	410	18	0
1	12	12.parent	parent	female	3	A	PI	3	SM	marble	3	0	410	18	0
1	12	12.parent	parent	female	3	A	PI	3	SM	box	3	11	410	18	0
1	12	12.parent	parent	female	3	A	PI	3	SM	tool	3	7	410	18	0
1	12	12.parent	parent	female	3	A	PI	3	SM	box+barrier	3	11	410	18	0
1	12	12.parent	parent	female	3	A	PI	3	SM	hands+tool	3	7	410	18	0
1	12	12.parent	parent	female	3	A	PI	3	SM	hand+barrier+tool	3	7	410	18	0
1	12	12.parent	parent	female	3	A	PI	3	SM	hand+box+barrier+tool	3	18	410	18	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	face	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	hands	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	marble	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	box	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	tool	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	box+barrier	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	hands+tool	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	hand+barrier+tool	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	0	Intro	hand+box+barrier+tool	4	0	752	16	0
1	12	12.parent	parent	female	4	A	NC	1	NC	face	4	0	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	NC	hands	4	7	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	NC	marble	4	0	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	NC	box	4	0	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	NC	tool	4	0	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	NC	box+barrier	4	0	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	NC	hands+tool	4	7	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	NC	hand+barrier+tool	4	7	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	NC	hand+box+barrier+tool	4	7	750	32	0
1	12	12.parent	parent	female	4	A	NC	1	R	face	4	0	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	R	hands	4	0	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	R	marble	4	0	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	R	box	4	6	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	R	tool	4	0	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	R	box+barrier	4	6	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	R	hands+tool	4	0	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	R	hand+barrier+tool	4	0	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	R	hand+box+barrier+tool	4	6	747	6	0
1	12	12.parent	parent	female	4	A	NC	1	SM	face	4	16	477	39	0
1	12	12.parent	parent	female	4	A	NC	1	SM	hands	4	0	477	39	0
1	12	12.parent	parent	female	4	A	NC	1	SM	marble	4	0	477	39	0
1	12	12.parent	parent	female	4	A	NC	1	SM	box	4	0	477	39	0
1	12	12.parent	parent	female	4	A	NC	1	SM	tool	4	0	477	39	0
1	12	12.parent	parent	female	4	A	NC	1	SM	box+barrier	4	0	477	39	0
1	12	12.parent	parent	female	4	A	NC	1	SM	hands+tool	4	0	477	39	0
1	12	12.parent	parent	female	4	A	NC	1	SM	hand+barrier+tool	4	0	477	39	0
1	12	12.parent	parent	female	4	A	NC	1	SM	hand+box+barrier+tool	4	0	477	39	0
1	12	12.parent	parent	female	4	A	NC	2	NC	face	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	NC	hands	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	NC	marble	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	NC	box	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	NC	tool	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	NC	box+barrier	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	NC	hands+tool	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	NC	hand+barrier+tool	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	NC	hand+box+barrier+tool	4	0	747	0	0
1	12	12.parent	parent	female	4	A	NC	2	R	face	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	R	hands	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	R	marble	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	R	box	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	R	tool	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	R	box+barrier	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	R	hands+tool	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	R	hand+barrier+tool	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	R	hand+box+barrier+tool	4	0	747	8	0
1	12	12.parent	parent	female	4	A	NC	2	SM	face	4	32	479	32	0
1	12	12.parent	parent	female	4	A	NC	2	SM	hands	4	0	479	32	0
1	12	12.parent	parent	female	4	A	NC	2	SM	marble	4	0	479	32	0
1	12	12.parent	parent	female	4	A	NC	2	SM	box	4	0	479	32	0
1	12	12.parent	parent	female	4	A	NC	2	SM	tool	4	0	479	32	0
1	12	12.parent	parent	female	4	A	NC	2	SM	box+barrier	4	0	479	32	0
1	12	12.parent	parent	female	4	A	NC	2	SM	hands+tool	4	0	479	32	0
1	12	12.parent	parent	female	4	A	NC	2	SM	hand+barrier+tool	4	0	479	32	0
1	12	12.parent	parent	female	4	A	NC	2	SM	hand+box+barrier+tool	4	0	479	32	0
1	12	12.parent	parent	female	4	A	NC	3	NC	face	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	NC	hands	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	NC	marble	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	NC	box	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	NC	tool	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	NC	box+barrier	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	NC	hands+tool	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	NC	hand+barrier+tool	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	NC	hand+box+barrier+tool	4	0	746	9	0
1	12	12.parent	parent	female	4	A	NC	3	R	face	4	0	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	R	hands	4	0	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	R	marble	4	0	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	R	box	4	27	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	R	tool	4	0	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	R	box+barrier	4	27	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	R	hands+tool	4	0	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	R	hand+barrier+tool	4	0	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	R	hand+box+barrier+tool	4	27	748	45	0
1	12	12.parent	parent	female	4	A	NC	3	SM	face	4	0	478	40	0
1	12	12.parent	parent	female	4	A	NC	3	SM	hands	4	0	478	40	0
1	12	12.parent	parent	female	4	A	NC	3	SM	marble	4	0	478	40	0
1	12	12.parent	parent	female	4	A	NC	3	SM	box	4	8	478	40	0
1	12	12.parent	parent	female	4	A	NC	3	SM	tool	4	0	478	40	0
1	12	12.parent	parent	female	4	A	NC	3	SM	box+barrier	4	8	478	40	0
1	12	12.parent	parent	female	4	A	NC	3	SM	hands+tool	4	0	478	40	0
1	12	12.parent	parent	female	4	A	NC	3	SM	hand+barrier+tool	4	0	478	40	0
1	12	12.parent	parent	female	4	A	NC	3	SM	hand+box+barrier+tool	4	8	478	40	0
1	13	13.child	child	female	1	B	PI	0	Intro	face	5	535	788	715	1
1	13	13.child	child	female	1	B	PI	0	Intro	hands	5	0	788	715	1
1	13	13.child	child	female	1	B	PI	0	Intro	marble	5	50	788	715	1
1	13	13.child	child	female	1	B	PI	0	Intro	box	5	97	788	715	1
1	13	13.child	child	female	1	B	PI	0	Intro	tool	5	43	788	715	1
1	13	13.child	child	female	1	B	PI	0	Intro	box+barrier	5	97	788	715	1
1	13	13.child	child	female	1	B	PI	0	Intro	hands+tool	5	43	788	715	1
1	13	13.child	child	female	1	B	PI	0	Intro	hand+barrier+tool	5	43	788	715	1
1	13	13.child	child	female	1	B	PI	0	Intro	hand+box+barrier+tool	5	140	788	715	1
1	13	13.child	child	female	1	B	PI	1	PI	face	5	189	748	603	1
1	13	13.child	child	female	1	B	PI	1	PI	hands	5	198	748	603	1
1	13	13.child	child	female	1	B	PI	1	PI	marble	5	111	748	603	1
1	13	13.child	child	female	1	B	PI	1	PI	box	5	342	748	603	1
1	13	13.child	child	female	1	B	PI	1	PI	tool	5	0	748	603	1
1	13	13.child	child	female	1	B	PI	1	PI	box+barrier	5	413	748	603	1
1	13	13.child	child	female	1	B	PI	1	PI	hands+tool	5	198	748	603	1
1	13	13.child	child	female	1	B	PI	1	PI	hand+barrier+tool	5	343	748	603	1
1	13	13.child	child	female	1	B	PI	1	PI	hand+box+barrier+tool	5	413	748	603	1
1	13	13.child	child	female	1	B	PI	1	R	face	5	139	745	655	1
1	13	13.child	child	female	1	B	PI	1	R	hands	5	139	745	655	1
1	13	13.child	child	female	1	B	PI	1	R	marble	5	0	745	655	1
1	13	13.child	child	female	1	B	PI	1	R	box	5	476	745	655	1
1	13	13.child	child	female	1	B	PI	1	R	tool	5	153	745	655	1
1	13	13.child	child	female	1	B	PI	1	R	box+barrier	5	476	745	655	1
1	13	13.child	child	female	1	B	PI	1	R	hands+tool	5	292	745	655	1
1	13	13.child	child	female	1	B	PI	1	R	hand+barrier+tool	5	374	745	655	1
1	13	13.child	child	female	1	B	PI	1	R	hand+box+barrier+tool	5	511	745	655	1
1	13	13.child	child	female	1	B	PI	1	SM	face	5	204	381	335	1
1	13	13.child	child	female	1	B	PI	1	SM	hands	5	51	381	335	1
1	13	13.child	child	female	1	B	PI	1	SM	marble	5	51	381	335	1
1	13	13.child	child	female	1	B	PI	1	SM	box	5	61	381	335	1
1	13	13.child	child	female	1	B	PI	1	SM	tool	5	18	381	335	1
1	13	13.child	child	female	1	B	PI	1	SM	box+barrier	5	61	381	335	1
1	13	13.child	child	female	1	B	PI	1	SM	hands+tool	5	69	381	335	1
1	13	13.child	child	female	1	B	PI	1	SM	hand+barrier+tool	5	69	381	335	1
1	13	13.child	child	female	1	B	PI	1	SM	hand+box+barrier+tool	5	130	381	335	1
1	13	13.child	child	female	1	B	PI	2	PI	face	5	95	750	580	1
1	13	13.child	child	female	1	B	PI	2	PI	hands	5	302	750	580	1
1	13	13.child	child	female	1	B	PI	2	PI	marble	5	0	750	580	1
1	13	13.child	child	female	1	B	PI	2	PI	box	5	357	750	580	1
1	13	13.child	child	female	1	B	PI	2	PI	tool	5	53	750	580	1
1	13	13.child	child	female	1	B	PI	2	PI	box+barrier	5	414	750	580	1
1	13	13.child	child	female	1	B	PI	2	PI	hands+tool	5	337	750	580	1
1	13	13.child	child	female	1	B	PI	2	PI	hand+barrier+tool	5	435	750	580	1
1	13	13.child	child	female	1	B	PI	2	PI	hand+box+barrier+tool	5	467	750	580	1
1	13	13.child	child	female	1	B	PI	2	R	face	5	140	748	612	1
1	13	13.child	child	female	1	B	PI	2	R	hands	5	176	748	612	1
1	13	13.child	child	female	1	B	PI	2	R	marble	5	0	748	612	1
1	13	13.child	child	female	1	B	PI	2	R	box	5	294	748	612	1
1	13	13.child	child	female	1	B	PI	2	R	tool	5	220	748	612	1
1	13	13.child	child	female	1	B	PI	2	R	box+barrier	5	317	748	612	1
1	13	13.child	child	female	1	B	PI	2	R	hands+tool	5	368	748	612	1
1	13	13.child	child	female	1	B	PI	2	R	hand+barrier+tool	5	378	748	612	1
1	13	13.child	child	female	1	B	PI	2	R	hand+box+barrier+tool	5	405	748	612	1
1	13	13.child	child	female	1	B	PI	2	SM	face	5	117	384	323	1
1	13	13.child	child	female	1	B	PI	2	SM	hands	5	175	384	323	1
1	13	13.child	child	female	1	B	PI	2	SM	marble	5	175	384	323	1
1	13	13.child	child	female	1	B	PI	2	SM	box	5	0	384	323	1
1	13	13.child	child	female	1	B	PI	2	SM	tool	5	0	384	323	1
1	13	13.child	child	female	1	B	PI	2	SM	box+barrier	5	0	384	323	1
1	13	13.child	child	female	1	B	PI	2	SM	hands+tool	5	175	384	323	1
1	13	13.child	child	female	1	B	PI	2	SM	hand+barrier+tool	5	175	384	323	1
1	13	13.child	child	female	1	B	PI	2	SM	hand+box+barrier+tool	5	175	384	323	1
1	13	13.child	child	female	1	B	PI	3	PI	face	5	143	749	622	1
1	13	13.child	child	female	1	B	PI	3	PI	hands	5	235	749	622	1
1	13	13.child	child	female	1	B	PI	3	PI	marble	5	68	749	622	1
1	13	13.child	child	female	1	B	PI	3	PI	box	5	404	749	622	1
1	13	13.child	child	female	1	B	PI	3	PI	tool	5	0	749	622	1
1	13	13.child	child	female	1	B	PI	3	PI	box+barrier	5	420	749	622	1
1	13	13.child	child	female	1	B	PI	3	PI	hands+tool	5	235	749	622	1
1	13	13.child	child	female	1	B	PI	3	PI	hand+barrier+tool	5	317	749	622	1
1	13	13.child	child	female	1	B	PI	3	PI	hand+box+barrier+tool	5	420	749	622	1
1	13	13.child	child	female	1	B	PI	3	R	face	5	406	745	595	1
1	13	13.child	child	female	1	B	PI	3	R	hands	5	81	745	595	1
1	13	13.child	child	female	1	B	PI	3	R	marble	5	32	745	595	1
1	13	13.child	child	female	1	B	PI	3	R	box	5	62	745	595	1
1	13	13.child	child	female	1	B	PI	3	R	tool	5	66	745	595	1
1	13	13.child	child	female	1	B	PI	3	R	box+barrier	5	126	745	595	1
1	13	13.child	child	female	1	B	PI	3	R	hands+tool	5	130	745	595	1
1	13	13.child	child	female	1	B	PI	3	R	hand+barrier+tool	5	130	745	595	1
1	13	13.child	child	female	1	B	PI	3	R	hand+box+barrier+tool	5	143	745	595	1
1	13	13.child	child	female	1	B	PI	3	SM	face	5	133	385	312	1
1	13	13.child	child	female	1	B	PI	3	SM	hands	5	146	385	312	1
1	13	13.child	child	female	1	B	PI	3	SM	marble	5	146	385	312	1
1	13	13.child	child	female	1	B	PI	3	SM	box	5	0	385	312	1
1	13	13.child	child	female	1	B	PI	3	SM	tool	5	0	385	312	1
1	13	13.child	child	female	1	B	PI	3	SM	box+barrier	5	0	385	312	1
1	13	13.child	child	female	1	B	PI	3	SM	hands+tool	5	146	385	312	1
1	13	13.child	child	female	1	B	PI	3	SM	hand+barrier+tool	5	146	385	312	1
1	13	13.child	child	female	1	B	PI	3	SM	hand+box+barrier+tool	5	146	385	312	1
1	13	13.child	child	female	2	B	NC	0	Intro	face	6	544	844	735	0
1	13	13.child	child	female	2	B	NC	0	Intro	hands	6	0	844	735	0
1	13	13.child	child	female	2	B	NC	0	Intro	marble	6	0	844	735	0
1	13	13.child	child	female	2	B	NC	0	Intro	box	6	147	844	735	0
1	13	13.child	child	female	2	B	NC	0	Intro	tool	6	0	844	735	0
1	13	13.child	child	female	2	B	NC	0	Intro	box+barrier	6	147	844	735	0
1	13	13.child	child	female	2	B	NC	0	Intro	hands+tool	6	0	844	735	0
1	13	13.child	child	female	2	B	NC	0	Intro	hand+barrier+tool	6	0	844	735	0
1	13	13.child	child	female	2	B	NC	0	Intro	hand+box+barrier+tool	6	147	844	735	0
1	13	13.child	child	female	2	B	NC	1	NC	face	6	134	750	636	0
1	13	13.child	child	female	2	B	NC	1	NC	hands	6	457	750	636	0
1	13	13.child	child	female	2	B	NC	1	NC	marble	6	0	750	636	0
1	13	13.child	child	female	2	B	NC	1	NC	box	6	0	750	636	0
1	13	13.child	child	female	2	B	NC	1	NC	tool	6	0	750	636	0
1	13	13.child	child	female	2	B	NC	1	NC	box+barrier	6	0	750	636	0
1	13	13.child	child	female	2	B	NC	1	NC	hands+tool	6	457	750	636	0
1	13	13.child	child	female	2	B	NC	1	NC	hand+barrier+tool	6	457	750	636	0
1	13	13.child	child	female	2	B	NC	1	NC	hand+box+barrier+tool	6	457	750	636	0
1	13	13.child	child	female	2	B	NC	1	R	face	6	78	748	628	0
1	13	13.child	child	female	2	B	NC	1	R	hands	6	348	748	628	0
1	13	13.child	child	female	2	B	NC	1	R	marble	6	0	748	628	0
1	13	13.child	child	female	2	B	NC	1	R	box	6	429	748	628	0
1	13	13.child	child	female	2	B	NC	1	R	tool	6	0	748	628	0
1	13	13.child	child	female	2	B	NC	1	R	box+barrier	6	429	748	628	0
1	13	13.child	child	female	2	B	NC	1	R	hands+tool	6	348	748	628	0
1	13	13.child	child	female	2	B	NC	1	R	hand+barrier+tool	6	348	748	628	0
1	13	13.child	child	female	2	B	NC	1	R	hand+box+barrier+tool	6	525	748	628	0
1	13	13.child	child	female	2	B	NC	1	SM	face	6	20	387	323	0
1	13	13.child	child	female	2	B	NC	1	SM	hands	6	131	387	323	0
1	13	13.child	child	female	2	B	NC	1	SM	marble	6	131	387	323	0
1	13	13.child	child	female	2	B	NC	1	SM	box	6	172	387	323	0
1	13	13.child	child	female	2	B	NC	1	SM	tool	6	0	387	323	0
1	13	13.child	child	female	2	B	NC	1	SM	box+barrier	6	172	387	323	0
1	13	13.child	child	female	2	B	NC	1	SM	hands+tool	6	131	387	323	0
1	13	13.child	child	female	2	B	NC	1	SM	hand+barrier+tool	6	131	387	323	0
1	13	13.child	child	female	2	B	NC	1	SM	hand+box+barrier+tool	6	303	387	323	0
1	13	13.child	child	female	2	B	NC	2	NC	face	6	105	748	545	0
1	13	13.child	child	female	2	B	NC	2	NC	hands	6	114	748	545	0
1	13	13.child	child	female	2	B	NC	2	NC	marble	6	110	748	545	0
1	13	13.child	child	female	2	B	NC	2	NC	box	6	295	748	545	0
1	13	13.child	child	female	2	B	NC	2	NC	tool	6	0	748	545	0
1	13	13.child	child	female	2	B	NC	2	NC	box+barrier	6	295	748	545	0
1	13	13.child	child	female	2	B	NC	2	NC	hands+tool	6	114	748	545	0
1	13	13.child	child	female	2	B	NC	2	NC	hand+barrier+tool	6	114	748	545	0
1	13	13.child	child	female	2	B	NC	2	NC	hand+box+barrier+tool	6	409	748	545	0
1	13	13.child	child	female	2	B	NC	2	R	face	6	92	748	642	0
1	13	13.child	child	female	2	B	NC	2	R	hands	6	499	748	642	0
1	13	13.child	child	female	2	B	NC	2	R	marble	6	0	748	642	0
1	13	13.child	child	female	2	B	NC	2	R	box	6	458	748	642	0
1	13	13.child	child	female	2	B	NC	2	R	tool	6	0	748	642	0
1	13	13.child	child	female	2	B	NC	2	R	box+barrier	6	458	748	642	0
1	13	13.child	child	female	2	B	NC	2	R	hands+tool	6	499	748	642	0
1	13	13.child	child	female	2	B	NC	2	R	hand+barrier+tool	6	499	748	642	0
1	13	13.child	child	female	2	B	NC	2	R	hand+box+barrier+tool	6	549	748	642	0
1	13	13.child	child	female	2	B	NC	2	SM	face	6	116	390	292	0
1	13	13.child	child	female	2	B	NC	2	SM	hands	6	138	390	292	0
1	13	13.child	child	female	2	B	NC	2	SM	marble	6	93	390	292	0
1	13	13.child	child	female	2	B	NC	2	SM	box	6	30	390	292	0
1	13	13.child	child	female	2	B	NC	2	SM	tool	6	0	390	292	0
1	13	13.child	child	female	2	B	NC	2	SM	box+barrier	6	30	390	292	0
1	13	13.child	child	female	2	B	NC	2	SM	hands+tool	6	138	390	292	0
1	13	13.child	child	female	2	B	NC	2	SM	hand+barrier+tool	6	138	390	292	0
1	13	13.child	child	female	2	B	NC	2	SM	hand+box+barrier+tool	6	168	390	292	0
1	13	13.child	child	female	2	B	NC	3	NC	face	6	128	748	641	0
1	13	13.child	child	female	2	B	NC	3	NC	hands	6	470	748	641	0
1	13	13.child	child	female	2	B	NC	3	NC	marble	6	0	748	641	0
1	13	13.child	child	female	2	B	NC	3	NC	box	6	0	748	641	0
1	13	13.child	child	female	2	B	NC	3	NC	tool	6	0	748	641	0
1	13	13.child	child	female	2	B	NC	3	NC	box+barrier	6	0	748	641	0
1	13	13.child	child	female	2	B	NC	3	NC	hands+tool	6	470	748	641	0
1	13	13.child	child	female	2	B	NC	3	NC	hand+barrier+tool	6	470	748	641	0
1	13	13.child	child	female	2	B	NC	3	NC	hand+box+barrier+tool	6	470	748	641	0
1	13	13.child	child	female	2	B	NC	3	R	face	6	136	748	663	0
1	13	13.child	child	female	2	B	NC	3	R	hands	6	349	748	663	0
1	13	13.child	child	female	2	B	NC	3	R	marble	6	0	748	663	0
1	13	13.child	child	female	2	B	NC	3	R	box	6	399	748	663	0
1	13	13.child	child	female	2	B	NC	3	R	tool	6	0	748	663	0
1	13	13.child	child	female	2	B	NC	3	R	box+barrier	6	399	748	663	0
1	13	13.child	child	female	2	B	NC	3	R	hands+tool	6	349	748	663	0
1	13	13.child	child	female	2	B	NC	3	R	hand+barrier+tool	6	349	748	663	0
1	13	13.child	child	female	2	B	NC	3	R	hand+box+barrier+tool	6	526	748	663	0
1	13	13.child	child	female	2	B	NC	3	SM	face	6	43	389	267	0
1	13	13.child	child	female	2	B	NC	3	SM	hands	6	157	389	267	0
1	13	13.child	child	female	2	B	NC	3	SM	marble	6	157	389	267	0
1	13	13.child	child	female	2	B	NC	3	SM	box	6	66	389	267	0
1	13	13.child	child	female	2	B	NC	3	SM	tool	6	0	389	267	0
1	13	13.child	child	female	2	B	NC	3	SM	box+barrier	6	66	389	267	0
1	13	13.child	child	female	2	B	NC	3	SM	hands+tool	6	157	389	267	0
1	13	13.child	child	female	2	B	NC	3	SM	hand+barrier+tool	6	157	389	267	0
1	13	13.child	child	female	2	B	NC	3	SM	hand+box+barrier+tool	6	223	389	267	0
1	13	13.child	child	female	3	B	NC	0	Intro	face	7	201	748	474	0
1	13	13.child	child	female	3	B	NC	0	Intro	hands	7	35	748	474	0
1	13	13.child	child	female	3	B	NC	0	Intro	marble	7	0	748	474	0
1	13	13.child	child	female	3	B	NC	0	Intro	box	7	215	748	474	0
1	13	13.child	child	female	3	B	NC	0	Intro	tool	7	35	748	474	0
1	13	13.child	child	female	3	B	NC	0	Intro	box+barrier	7	215	748	474	0
1	13	13.child	child	female	3	B	NC	0	Intro	hands+tool	7	35	748	474	0
1	13	13.child	child	female	3	B	NC	0	Intro	hand+barrier+tool	7	35	748	474	0
1	13	13.child	child	female	3	B	NC	0	Intro	hand+box+barrier+tool	7	250	748	474	0
1	13	13.child	child	female	3	B	NC	1	NC	face	7	56	748	654	0
1	13	13.child	child	female	3	B	NC	1	NC	hands	7	568	748	654	0
1	13	13.child	child	female	3	B	NC	1	NC	marble	7	0	748	654	0
1	13	13.child	child	female	3	B	NC	1	NC	box	7	29	748	654	0
1	13	13.child	child	female	3	B	NC	1	NC	tool	7	61	748	654	0
1	13	13.child	child	female	3	B	NC	1	NC	box+barrier	7	29	748	654	0
1	13	13.child	child	female	3	B	NC	1	NC	hands+tool	7	568	748	654	0
1	13	13.child	child	female	3	B	NC	1	NC	hand+barrier+tool	7	568	748	654	0
1	13	13.child	child	female	3	B	NC	1	NC	hand+box+barrier+tool	7	597	748	654	0
1	13	13.child	child	female	3	B	NC	1	R	face	7	15	748	657	0
1	13	13.child	child	female	3	B	NC	1	R	hands	7	223	748	657	0
1	13	13.child	child	female	3	B	NC	1	R	marble	7	88	748	657	0
1	13	13.child	child	female	3	B	NC	1	R	box	7	471	748	657	0
1	13	13.child	child	female	3	B	NC	1	R	tool	7	244	748	657	0
1	13	13.child	child	female	3	B	NC	1	R	box+barrier	7	471	748	657	0
1	13	13.child	child	female	3	B	NC	1	R	hands+tool	7	375	748	657	0
1	13	13.child	child	female	3	B	NC	1	R	hand+barrier+tool	7	375	748	657	0
1	13	13.child	child	female	3	B	NC	1	R	hand+box+barrier+tool	7	641	748	657	0
1	13	13.child	child	female	3	B	NC	1	SM	face	7	59	405	331	0
1	13	13.child	child	female	3	B	NC	1	SM	hands	7	210	405	331	0
1	13	13.child	child	female	3	B	NC	1	SM	marble	7	77	405	331	0
1	13	13.child	child	female	3	B	NC	1	SM	box	7	61	405	331	0
1	13	13.child	child	female	3	B	NC	1	SM	tool	7	117	405	331	0
1	13	13.child	child	female	3	B	NC	1	SM	box+barrier	7	61	405	331	0
1	13	13.child	child	female	3	B	NC	1	SM	hands+tool	7	210	405	331	0
1	13	13.child	child	female	3	B	NC	1	SM	hand+barrier+tool	7	210	405	331	0
1	13	13.child	child	female	3	B	NC	1	SM	hand+box+barrier+tool	7	271	405	331	0
1	13	13.child	child	female	3	B	NC	2	NC	face	7	28	752	679	0
1	13	13.child	child	female	3	B	NC	2	NC	hands	7	577	752	679	0
1	13	13.child	child	female	3	B	NC	2	NC	marble	7	0	752	679	0
1	13	13.child	child	female	3	B	NC	2	NC	box	7	0	752	679	0
1	13	13.child	child	female	3	B	NC	2	NC	tool	7	26	752	679	0
1	13	13.child	child	female	3	B	NC	2	NC	box+barrier	7	0	752	679	0
1	13	13.child	child	female	3	B	NC	2	NC	hands+tool	7	577	752	679	0
1	13	13.child	child	female	3	B	NC	2	NC	hand+barrier+tool	7	577	752	679	0
1	13	13.child	child	female	3	B	NC	2	NC	hand+box+barrier+tool	7	577	752	679	0
1	13	13.child	child	female	3	B	NC	2	R	face	7	22	750	652	0
1	13	13.child	child	female	3	B	NC	2	R	hands	7	16	750	652	0
1	13	13.child	child	female	3	B	NC	2	R	marble	7	179	750	652	0
